date,gross_return,n_positions,n_long,n_short,beta_exposure,turnover,fixed_cost,mktrf,market_hedge_weight,market_hedge_return,beta_neutral_gross_return,net_return,taq_total_cost,taq_cost_coverage,taq_traded_names,taq_net_return
2007-01-01,0.011522845875446247,454,234,220,0.2681846271132438,1.4912314646138174,0.0014912314646138175,-0.0196,-0.2681846271132438,0.005256418691419578,0.016779264566865827,0.01528803310225201,0.003548959230921005,0.9882869692532943,683,0.013230305335944822
2007-02-01,-0.005882777998866675,445,225,220,0.5805741506125544,1.5309394790507376,0.0015309394790507377,0.0071,-0.5805741506125544,-0.0041220764693491365,-0.01000485446821581,-0.011535793947266549,0.0033735509459067075,0.9944903581267218,726,-0.013378405414122517
2007-03-01,-0.0048818581039548085,506,248,258,0.5472016146764914,0.9021463922903221,0.0009021463922903221,0.0349,-0.5472016146764914,-0.01909733635220955,-0.02397919445616436,-0.02488134084845468,0.0020382604438143963,0.990506329113924,632,-0.026017454899978754
2007-04-01,-0.0015879319000940758,400,201,199,-0.6250079562042499,1.9988738738738738,0.001998873873873874,0.0323,0.6250079562042499,0.020187756985397272,0.018599825085303195,0.01660095121142932,0.004317907471036408,0.9970631424375918,681,0.014281917614266788
2007-05-01,0.007489442833383955,496,246,250,-0.5520282968649701,1.0103500800310579,0.0010103500800310579,-0.0196,0.5520282968649701,-0.010819754618553414,-0.003330311785169459,-0.004340661865200516,0.0023412603850711303,0.9933110367892977,598,-0.005671572170240589
2007-06-01,-0.025886123864906557,413,211,202,0.4137898698853098,1.923845574029514,0.001923845574029514,-0.0372,-0.4137898698853098,0.015392983159733524,-0.010493140705173033,-0.012416986279202546,0.004305471618894001,0.9899713467048711,698,-0.014798612324067033
2007-07-01,0.011080088572657359,409,203,206,-0.1343935143840294,1.874376436286376,0.001874376436286376,0.0094,0.1343935143840294,0.0012632990352098765,0.012343387607867237,0.010469011171580861,0.004294259190990181,0.9686609686609686,702,0.008049128416877056
2007-08-01,-0.003635854637535331,429,220,209,0.16020634364049333,1.6663960676408156,0.0016663960676408156,0.0322,-0.16020634364049333,-0.005158644265223885,-0.008794498902759216,-0.010460894970400031,0.0037657396659256204,0.9839181286549707,684,-0.012560238568684837
2007-09-01,-0.017607559059934358,422,205,217,-0.32191579822149247,1.740543951261671,0.001740543951261671,0.0179,0.32191579822149247,0.0057622927881647145,-0.011845266271769643,-0.013585810223031314,0.003635985071914016,0.9902097902097902,715,-0.01548125134368366
2007-10-01,0.048463514127560815,485,256,229,-0.18443542580990852,1.2218354456179374,0.0012218354456179374,-0.048,0.18443542580990852,-0.008852900438875608,0.03961061368868521,0.03838877824306727,0.002760806464574977,0.9863429438543247,659,0.03684980722411023
2007-11-01,-0.0026463887379221396,468,235,233,-0.34271161091867386,1.1971872013363536,0.0011971872013363536,-0.0087,0.34271161091867386,-0.0029815910149924626,-0.005627979752914602,-0.006825166954250956,0.0027269326464063126,0.9458272327964861,683,-0.008354912399320916
2007-12-01,-0.025747290257983828,443,221,222,-0.07221461201501737,1.495121639407229,0.001495121639407229,-0.0633,0.07221461201501737,-0.004571184940550599,-0.030318475198534426,-0.03181359683794165,0.003408161058841222,0.986130374479889,721,-0.033726636257375646
2008-01-01,0.018922481703759167,426,199,227,-0.25149874809630607,1.4911085999972864,0.0014911085999972863,-0.0309,0.25149874809630607,-0.0077713113161758576,0.01115117038758331,0.009660061787586023,0.003167013463585057,0.9654178674351584,694,0.007984156923998252
2008-02-01,0.007665207133255442,408,195,213,-0.11140273283588308,1.4829862910107625,0.0014829862910107625,-0.0094,0.11140273283588308,-0.0010471856886573008,0.006618021444598141,0.0051350351535873785,0.0034257033741920528,0.9817351598173516,657,0.0031923180704060885
2008-03-01,0.01799830654337765,415,205,210,-0.1622955058423975,1.3207958627475147,0.0013207958627475147,0.0461,0.1622955058423975,0.007481822819334525,0.025480129362712177,0.02415933349996466,0.0034851675654529635,0.9575551782682513,589,0.021994961797259214
2008-04-01,0.0011998119678338823,422,206,216,-0.30998641910556773,1.5946860496565578,0.0015946860496565576,0.0187,0.30998641910556773,0.005796746037274117,0.006996558005107999,0.005401871955451441,0.0036021336985566192,0.9742033383915023,659,0.00339442430655138
2008-05-01,-0.03621996343958007,397,200,197,0.17741991811927232,1.8482429191257714,0.0018482429191257715,-0.0843,-0.17741991811927232,0.014956499097454657,-0.02126346434212541,-0.023111707261251183,0.0037045918470941315,0.9895522388059701,670,-0.02496805618921954
2008-06-01,0.023795044568675257,429,219,210,0.176344641945027,1.5599173258349481,0.001559917325834948,-0.0075,-0.176344641945027,0.0013225848145877023,0.02511762938326296,0.023557712057428012,0.003232246299541239,0.9513274336283186,678,0.02188538308372172
2008-07-01,0.01905716481217773,449,241,208,0.29618194686333776,1.292564067921402,0.0012925640679214022,0.0153,-0.29618194686333776,-0.004531583787009068,0.014525581025168662,0.013233016957247259,0.0029858022224544226,0.9821693907875185,673,0.01153977880271424
2008-08-01,0.05050852431589467,393,204,189,-0.019492654639473424,1.820353884075139,0.0018203538840751389,-0.0935,0.019492654639473424,-0.0018225632087907652,0.04868596110710391,0.04686560722302877,0.004660068118775514,0.9873417721518988,711,0.044025892988328395
2008-09-01,0.008333020105126678,442,215,227,-0.25879518321895517,1.2477784519224735,0.0012477784519224734,-0.172,0.25879518321895517,-0.04451277151366029,-0.036179751408533606,-0.03742752986045608,0.0034751330635255694,0.9524590163934427,610,-0.03965488447205918
2008-10-01,-0.00040665499282277343,371,182,189,-0.12460097427374706,1.5758046688421357,0.0015758046688421356,-0.0774,0.12460097427374706,-0.009644115408788023,-0.010050770401610796,-0.011626575070452932,0.003906693819955045,0.8859784283513097,649,-0.013957464221565841
2008-11-01,0.006141866599537664,331,170,161,0.22770819404590578,1.7773143600298507,0.0017773143600298507,0.0177,-0.22770819404590578,-0.004030435034612532,0.0021114315649251314,0.00033411720489528074,0.003959869763889894,0.9271523178807947,604,-0.0018484381989647622
2008-12-01,-0.012855410023198266,332,167,165,-0.24313818740819468,1.8787341437016107,0.0018787341437016107,-0.0809,0.24313818740819468,-0.01966987936132295,-0.03252528938452121,-0.034404023528222825,0.004350168244076522,0.9928571428571429,560,-0.03687545762859774
2009-01-01,0.020338884223870906,322,160,162,0.024097421666914167,1.6440428332053483,0.0016440428332053483,-0.1014,-0.024097421666914167,0.002443478557025097,0.022782362780896,0.021138319947690654,0.004074699238739996,0.9421641791044776,536,0.018707663542156007
2009-02-01,-0.05446642690927239,299,147,152,-0.3120306059612551,1.7655935485943974,0.0017655935485943975,0.0901,0.3120306059612551,0.028113957597109083,-0.02635246931216331,-0.028118062860757707,0.0042327974057074285,0.9309021113243762,521,-0.03058526671787074
2009-03-01,-0.03332221137759384,320,162,158,0.09906065699291722,1.7342837466335002,0.0017342837466335001,0.1017,-0.09906065699291722,-0.01007446881617968,-0.043396680193773525,-0.045130963940407026,0.003750000321808821,0.9904397705544933,523,-0.047146680515582344
2009-04-01,0.023030781461090468,390,199,191,0.4057712112504289,1.4563981525173642,0.0014563981525173642,0.0521,-0.4057712112504289,-0.021140680106147346,0.0018901013549431217,0.0004337032024257575,0.0033938084079731734,0.9927007299270073,548,-0.0015037070530300517
2009-05-01,-0.019097290392188198,408,200,208,0.2342380872279928,1.1435009899403688,0.0011435009899403688,0.0042,-0.2342380872279928,-0.0009837999663575697,-0.02008109035854577,-0.021224591348486137,0.003051697386994339,0.983957219251337,561,-0.023132787745540107
2009-06-01,0.027642633090143,391,195,196,0.24720593543689073,1.5313771449913793,0.0015313771449913794,0.0774,-0.24720593543689073,-0.01913373940281534,0.00850889368732766,0.0069775165423362805,0.003988089961984888,0.9847328244274809,655,0.004520803725342772
2009-07-01,-0.030892868036926212,366,181,185,-0.40707747402776445,1.9378905445175048,0.0019378905445175047,0.0333,0.40707747402776445,0.013555679885124558,-0.017337188151801654,-0.01927507869631916,0.004790204747857215,0.9951534733441034,619,-0.02212739289965887
2009-08-01,0.04303470419319243,367,182,185,0.3046608239565493,1.9529656498784007,0.0019529656498784007,0.0408,-0.3046608239565493,-0.012430161617427212,0.030604542575765215,0.028651576925886813,0.004595059269531111,0.9917081260364843,603,0.026009483306234104
2009-09-01,0.0451447616583486,368,184,184,-0.5249578308538416,1.982901676867194,0.0019829016768671943,-0.0253,0.5249578308538416,-0.013281433120602194,0.03186332853774641,0.02988042686087922,0.004522692005246013,0.9804241435562806,613,0.0273406365325004
2009-10-01,-0.01271507195995038,364,183,181,0.26109882395995343,1.8339908155969862,0.0018339908155969862,0.0563,-0.26109882395995343,-0.014699863788945378,-0.02741493574889576,-0.029248926564492746,0.004696485352515748,0.972176759410802,611,-0.032111421101411505
2009-11-01,0.02147226019414617,437,233,204,0.48999898599382785,1.3083005376943335,0.0013083005376943336,0.028,-0.48999898599382785,-0.01371997160782718,0.007752288586318991,0.006443988048624658,0.00310092128582758,0.9621342512908778,581,0.004651367300491411
2009-12-01,0.004114122871161885,455,223,232,0.49675652707630147,1.2410918597757898,0.0012410918597757898,-0.0335,-0.49675652707630147,0.0166413436570561,0.020755466528217983,0.019514374668442195,0.003226917783963181,0.9923312883435583,652,0.0175285487442548
2010-01-01,0.02649865405840823,463,238,225,0.6800478383989786,1.0547111040863577,0.0010547111040863576,0.0339,-0.6800478383989786,-0.023053621721725377,0.0034450323366828524,0.002390321232596495,0.002457869430435508,0.9726247987117552,621,0.0009871629062473443
2010-02-01,0.03155746182259527,474,248,226,0.551241169036064,1.047326231629542,0.001047326231629542,0.063,-0.551241169036064,-0.034728193649272036,-0.003170731826676765,-0.004218058058306307,0.00252085928648979,0.9922720247295209,647,-0.005691591113166555
2010-03-01,0.008965480584726408,484,242,242,0.49807649771023477,1.1507701707839513,0.0011507701707839512,0.0199,-0.49807649771023477,-0.009911722304433672,-0.0009462417197072647,-0.0020970118904912157,0.0027000436219363844,0.9914163090128756,699,-0.003646285341643649
2010-04-01,0.030832456583355806,406,205,201,-0.44923434707973187,1.8581457004142172,0.0018581457004142174,-0.079,0.44923434707973187,-0.03548951341929882,-0.004657056835943012,-0.00651520253635723,0.004398059588921246,0.988,750,-0.009055116424864259
2010-05-01,-0.059347200277519975,387,198,189,0.6674924947735875,1.8775348211811849,0.0018775348211811848,-0.0556,-0.6674924947735875,0.037112582709411465,-0.02223461756810851,-0.024112152389289696,0.004403370760396211,0.9613601236476044,647,-0.02663798832850472
2010-06-01,0.01855351328632611,433,209,224,0.36845049036722377,1.1959919579825038,0.0011959919579825036,0.0692,-0.36845049036722377,-0.025496773933411883,-0.0069432606470857736,-0.008139252605068276,0.0030138872981611805,0.9416666666666667,600,-0.009957147945246953
2010-07-01,-0.014525332858215279,408,213,195,0.07836127680447609,1.6552035154194427,0.0016552035154194429,-0.0478,-0.07836127680447609,0.0037456690312539574,-0.01077966382696132,-0.012434867342380763,0.00402823350706805,0.9928774928774928,702,-0.01480789733402937
2010-08-01,-0.006057083009362389,390,187,203,-0.24376576482738216,1.7448943383765205,0.0017448943383765205,0.0955,0.24376576482738216,0.023279630541014996,0.01722254753165261,0.015477653193276089,0.004720749717423896,0.9498432601880877,638,0.012501797814228712
2010-09-01,0.0008992180806250791,415,199,216,-0.42693968409935784,1.4762943536649586,0.0014762943536649586,0.0387,0.42693968409935784,0.016522565774645146,0.017421783855270226,0.015945489501605268,0.0035977528512200867,0.9938650306748467,652,0.01382403100405014
2010-10-01,0.01196302391295885,441,205,236,-0.028537713649662136,1.2769274359569431,0.001276927435956943,0.0059,0.028537713649662136,0.0001683725105330066,0.012131396423491857,0.010854468987534914,0.0024070330292605174,0.989247311827957,651,0.00972436339423134
2010-11-01,-0.023303650490066885,443,209,234,-0.27325156706963716,1.2475785128604737,0.0012475785128604738,0.0682,0.27325156706963716,0.018635756874149253,-0.004667893615917632,-0.005915472128778106,0.0026320514575590313,0.9850299401197605,668,-0.0072999450734766635
2010-12-01,0.00011890983873936203,418,216,202,0.06720226542108798,1.6010462328247999,0.0016010462328248,0.0198,-0.06720226542108798,-0.001330604855337542,-0.0012116950165981801,-0.00281274124942298,0.0036413520739520685,0.9958791208791209,728,-0.004853047090550249
2011-01-01,-0.014774204558164578,401,199,202,-0.49626639668425676,1.8188982439769545,0.0018188982439769545,0.0348,0.49626639668425676,0.017270070604612133,0.0024958660464475552,0.0006769678024706007,0.0042158559116507776,0.9766081871345029,684,-0.0017199898652032223
2011-02-01,0.06443437164861207,415,200,215,-0.02575012712293191,1.6698351309180492,0.0016698351309180491,0.0045,0.02575012712293191,0.00011587557205319358,0.06455024722066527,0.06288041208974722,0.004132330169586299,0.9869186046511628,688,0.06041791705107897
2011-03-01,0.002203891935025278,436,226,210,0.24355614167019268,1.5113113789406327,0.0015113113789406328,0.029,-0.24355614167019268,-0.007063128108435588,-0.00485923617341031,-0.006370547552350943,0.003706599155838117,0.9783950617283951,648,-0.008565835329248426
2011-04-01,0.014613988261400826,418,209,209,-0.1815375304254785,1.6835538631731761,0.0016835538631731761,-0.0127,0.1815375304254785,-0.0023055266364035766,0.01230846162499725,0.010624907761824074,0.0038013288370415716,0.9899569583931134,697,0.008507132787955679
2011-05-01,0.0008298504182915927,444,239,205,0.39976946710060196,1.6198829690835503,0.0016198829690835502,-0.0174,-0.39976946710060196,0.006955988727550474,0.007785839145842066,0.006165956176758516,0.003492362017395239,0.9823269513991163,679,0.0042934771284468265
2011-06-01,0.01596974138448496,512,254,258,0.37914392332939334,1.1689674374465082,0.0011689674374465082,-0.0235,-0.37914392332939334,0.008909882198240744,0.024879623582725705,0.023710656145279195,0.0027067996333144943,0.98145285935085,647,0.02217282394941121
2011-07-01,-0.00048134101039452523,399,206,193,-0.07506894024632928,1.8269401785698904,0.0018269401785698904,-0.0596,0.07506894024632928,-0.004474108838681225,-0.0049554498490757505,-0.006782390027645641,0.0037996231609455206,0.9842726081258192,763,-0.00875507301002127
2011-08-01,0.0079464417583144,407,201,206,-0.13133394164790135,1.7125796303596466,0.0017125796303596467,-0.0758,0.13133394164790135,-0.009955112776910923,-0.0020086710185965237,-0.0037212506489561707,0.003847874000117348,0.9720496894409938,644,-0.005856545018713872
2011-09-01,0.008143975929215164,424,220,204,-0.06080071962129611,0.9943787231945127,0.0009943787231945127,0.1133,0.06080071962129611,0.006888721533092849,0.015032697462308012,0.0140383187391135,0.0024325463949659964,0.921875,576,0.012600151067342016
2011-10-01,-0.007306951930278955,441,230,211,-0.02799601102657095,1.3075483306952607,0.0013075483306952606,-0.0027,0.02799601102657095,-7.558922977174157e-05,-0.007382541160050697,-0.008690089490745958,0.0033900344039233337,0.9937007874015747,635,-0.01077257556397403
2011-11-01,0.003941627583371455,421,217,204,0.0231909512570277,1.5762382020278207,0.0015762382020278207,0.0075,-0.0231909512570277,-0.00017393213442770775,0.0037676954489437474,0.002191457246915927,0.0036571697940188984,0.9746268656716418,670,0.00011052565492484893
2011-12-01,-0.05371157360152968,404,193,211,-0.45079968340377374,1.7301132986408378,0.0017301132986408379,0.0505,0.45079968340377374,0.022765384011890575,-0.030946189589639104,-0.03267630288827994,0.00364312073435927,0.9899425287356322,696,-0.034589310323998375
2012-01-01,0.002973286308144532,416,203,213,0.036044123742521236,1.7529696028160024,0.0017529696028160025,0.0442,-0.036044123742521236,-0.0015931502694194388,0.0013801360387250931,-0.00037283356409090933,0.004131554235004821,0.9970631424375918,681,-0.002751418196279728
2012-02-01,0.0076472653518913514,413,196,217,-0.4701674862062204,1.7107458503962871,0.001710745850396287,0.0312,0.4701674862062204,0.014669225569634075,0.022316490921525427,0.02060574507112914,0.0038979224030995093,0.9923312883435583,652,0.018418568518425917
2012-03-01,-0.028442699901313668,390,196,194,0.27699822058953666,1.9491642585556264,0.0019491642585556263,-0.0085,-0.27699822058953666,0.002354484875011062,-0.026088215026302607,-0.028037379284858235,0.004034324041207085,0.9877675840978594,654,-0.030122539067509693
2012-04-01,0.027056840970039936,403,200,203,-0.34164808205362285,1.7977108076249915,0.0017977108076249915,-0.0617,0.34164808205362285,-0.02107968666270853,0.005977154307331405,0.004179443499706414,0.0037437715839635523,0.9817073170731707,656,0.002233382723367853
2012-05-01,-0.0056333909276833185,444,222,222,-0.33324401624752525,1.3180971732526057,0.0013180971732526057,0.0389,0.33324401624752525,0.012963192232028731,0.007329801304345413,0.006011704131092807,0.003304165417831215,0.9700787401574803,635,0.0040256358865141985
2012-06-01,0.021034542810942965,462,243,219,-0.3518351228181258,1.2224922724394625,0.0012224922724394624,0.0079,0.3518351228181258,0.002779497470263194,0.02381404028120616,0.0225915480087667,0.0031655044744889737,0.9908396946564886,655,0.02064853580671719
2012-07-01,0.004925986143675667,394,193,201,0.18070460244044545,1.8690220608804053,0.0018690220608804054,0.0254,-0.18070460244044545,-0.004589896901987314,0.00033608924168835284,-0.0015329328191920526,0.004265035507491648,0.9641833810888252,698,-0.003928946265803295
2012-08-01,0.0021954077868802315,428,229,199,0.46360351016430545,1.707419621611704,0.0017074196216117037,0.0273,-0.46360351016430545,-0.01265637582748554,-0.010460968040605308,-0.012168387662217011,0.003871800047965683,0.9881129271916791,673,-0.014332768088570992
2012-09-01,0.0012725117723085056,445,225,220,0.27451231950790733,1.5215223392300765,0.0015215223392300765,-0.0176,-0.27451231950790733,0.004831416823339169,0.006103928595647675,0.004582406256417599,0.003072855705590489,0.9929278642149929,707,0.003031072890057186
2012-10-01,0.0038963593238362177,428,215,213,0.254085470663204,1.6227649605871468,0.001622764960587147,0.0078,-0.254085470663204,-0.0019818666711729914,0.0019144926526632263,0.00029172769207607926,0.003591424943170362,0.98005698005698,702,-0.0016769322905071356
2012-11-01,-0.026925942357940658,421,209,212,-0.3311532698987643,1.7936432161724882,0.001793643216172488,0.0118,0.3311532698987643,0.003907608584805418,-0.02301833377313524,-0.024811976989307725,0.004197547401565276,0.9844192634560907,706,-0.027215881174700515
2012-12-01,-0.0033008648233610782,437,223,214,-0.25270431133438664,1.2381727008705279,0.001238172700870528,0.0557,0.25270431133438664,0.014075630141325336,0.010774765317964258,0.00953659261709373,0.003153155181790014,0.9872813990461049,629,0.007621610136174244
2013-01-01,-0.008727019343057455,413,214,199,0.3907449845461944,1.8319496453939872,0.0018319496453939874,0.0128,-0.3907449845461944,-0.005001535802191289,-0.013728555145248744,-0.015560504790642731,0.004191196377310833,0.9882869692532943,683,-0.017919751522559577
2013-02-01,0.010720549721132478,412,212,200,-0.022161867560685715,1.6976544682783918,0.0016976544682783918,0.0404,0.022161867560685715,0.0008953394494517028,0.011615889170584181,0.00991823470230579,0.004157940671846664,0.975397973950796,691,0.007457948498737517
2013-03-01,-0.012531628280950613,433,226,207,0.2404911193700869,1.6359959761409106,0.0016359959761409108,0.0156,-0.2404911193700869,-0.0037516614621733555,-0.016283289743123968,-0.01791928571926488,0.003872732320787501,0.9884393063583815,692,-0.02015602206391147
2013-04-01,0.03434853855984125,488,254,234,0.4456744824081605,1.3415390154448215,0.0013415390154448215,0.028,-0.4456744824081605,-0.012478885507428494,0.021869653052412754,0.020528114036967932,0.002739784930655679,0.9942196531791907,692,0.019129868121757074
2013-05-01,-0.0028501004857488955,428,220,208,-0.060948412053721285,1.891054783031384,0.0018910547830313837,-0.012,0.060948412053721285,-0.0007313809446446555,-0.0035814814303935507,-0.005472536213424934,0.004177768499100498,0.9962546816479401,801,-0.007759249929494049
2013-06-01,-0.017593214017483597,480,239,241,-0.17314975149515224,1.4860628053708602,0.0014860628053708603,0.0565,0.17314975149515224,0.009782960959476101,-0.007810253058007496,-0.009296315863378356,0.003462303455096563,0.9846796657381616,718,-0.011272556513104059
2013-07-01,-0.003344857274007279,457,220,237,0.16112416821604153,1.7072562759435916,0.0017072562759435919,-0.0271,-0.16112416821604153,0.0043664649586547255,0.0010216076846474467,-0.0006856485912961452,0.004034461786522604,0.993514915693904,771,-0.003012854101875157
2013-08-01,0.033024323322046245,504,277,227,0.3199095267281297,1.2745848070305852,0.0012745848070305852,0.0377,-0.3199095267281297,-0.01206058915765049,0.020963734164395755,0.019689149357365168,0.0027356555429839742,0.9657142857142857,700,0.01822807862141178
2013-09-01,-0.00917044355953478,504,253,251,0.3181265468301609,1.1973464548227615,0.0011973464548227614,0.0417,-0.3181265468301609,-0.01326587700281771,-0.02243632056235249,-0.02363366701717525,0.002548274772770575,0.9932614555256065,742,-0.024984595335123067
2013-10-01,0.0050823530206110705,482,236,246,0.29500628559903574,1.527845567981762,0.001527845567981762,0.0311,-0.29500628559903574,-0.009174695482130011,-0.004092342461518941,-0.005620188029500703,0.003530303143425669,0.9754204398447607,773,-0.00762264560494461
2013-11-01,0.01588767318512822,498,258,240,0.09907641176196061,1.5015679992117166,0.0015015679992117165,0.0281,-0.09907641176196061,-0.002784047170511093,0.013103626014617127,0.011602058015405411,0.003300282550980468,0.9920529801324504,755,0.00980334346363666
2013-12-01,0.009348093870991487,452,220,232,-0.2546014240747481,1.8318292807157328,0.0018318292807157327,-0.0332,0.2546014240747481,-0.008452767279281638,0.0008953265917098496,-0.000936502689005883,0.0039026009151219773,0.9936548223350253,788,-0.0030072743234121277
2014-01-01,0.003123167746302185,441,222,219,0.29710666762618937,1.8851082506323207,0.0018851082506323206,0.0466,-0.29710666762618937,-0.013845170711380425,-0.01072200296507824,-0.012607111215710561,0.004198670587682348,0.9825970548862115,747,-0.01492067355276059
2014-02-01,0.01702186155540842,478,229,249,-0.042914111275916364,1.6236987612212022,0.0016236987612212022,0.0043,0.042914111275916364,0.00018453067848644037,0.01720639223389486,0.015582693472673657,0.004036941600721603,0.9931318681318682,728,0.013169450633173256
2014-03-01,-0.006529384563465748,477,244,233,-0.013653612419444013,1.6136469345677396,0.0016136469345677394,-0.0018,0.013653612419444013,-2.4576502354999223e-05,-0.006553961065820747,-0.008167608000388486,0.003981977169243164,0.9691275167785235,745,-0.010535938235063911
2014-04-01,0.011317396395781517,476,239,237,0.21674034063389733,1.445579446195266,0.001445579446195266,0.0205,-0.21674034063389733,-0.004443176982994896,0.006874219412786622,0.005428639966591355,0.003399826877160683,0.9665271966527197,717,0.0034743925356259388
2014-05-01,-0.005908594341727122,475,225,250,-0.20067455093626996,1.6706510998011916,0.0016706510998011914,0.026,0.20067455093626996,0.0052175383243430185,-0.0006910560173841035,-0.0023617071171852947,0.003778849509884563,0.9796747967479674,738,-0.004469905527268666
2014-06-01,0.026912724682074573,502,245,257,-0.3384579673020932,1.3751567005529597,0.0013751567005529598,-0.0203,0.3384579673020932,-0.0068706967362324916,0.020042027945842082,0.018666871245289124,0.003001915929531109,0.9947984395318595,769,0.017040112016310973
2014-07-01,0.006146393939190077,452,225,227,0.26707415213727353,1.8654021115193764,0.0018654021115193764,0.0424,-0.26707415213727353,-0.011323944050620397,-0.00517755011143032,-0.007042952222949697,0.0037671265603475643,0.9728331177231565,773,-0.008944676671777885
2014-08-01,-0.017644544297564325,510,251,259,0.280375288958676,1.4266896477060502,0.0014266896477060501,-0.0196,-0.280375288958676,0.00549535566359005,-0.012149188633974276,-0.013575878281680326,0.002978109736371232,0.995702005730659,698,-0.015127298370345509
2014-09-01,0.008972522626068876,477,242,235,-0.008138795350531275,1.5240821002948284,0.0015240821002948284,0.0251,0.008138795350531275,0.000204283763298335,0.009176806389367211,0.007652724289072383,0.0034552867534072633,0.982367758186398,794,0.0057215196359599475
2014-10-01,0.01487070100129274,472,237,235,-0.2334805223403999,1.7405087205071936,0.0017405087205071936,0.0256,0.2334805223403999,0.0059771013719142375,0.020847802373206978,0.019107293652699784,0.004406396479578304,0.9819694868238558,721,0.016441405893628674
2014-11-01,-0.0005391243767081426,477,244,233,0.10349574874114797,1.6439495607553423,0.0016439495607553421,-0.0005,-0.10349574874114797,5.174787437057399e-05,-0.00048737650233756865,-0.002131326063092911,0.003951029770140837,0.9841059602649007,755,-0.004438406272478406
2014-12-01,0.017769892875305886,488,233,255,-0.34014047650192414,1.6397824619824968,0.0016397824619824967,-0.031,0.34014047650192414,-0.010544354771559648,0.007225538103746237,0.005585755641763741,0.0040160245821116445,0.9853528628495339,751,0.003209513521634593
2015-01-01,-0.024949717021562484,521,254,267,-0.3908137997289024,1.293013610274274,0.001293013610274274,0.0613,0.3908137997289024,0.02395688592338172,-0.0009928310981807652,-0.002285844708455039,0.0019420056045188173,0.9626666666666667,750,-0.0029348367026995822
2015-02-01,0.028336609933120403,550,259,291,-0.4523015244555605,0.8665551657233447,0.0008665551657233447,-0.0111,0.4523015244555605,-0.0050205469214567216,0.023316063011663682,0.022449507845940336,0.0014335583893182713,0.990084985835694,706,0.021882504622345412
