date,gross_return,n_positions,n_long,n_short,beta_exposure,turnover,fixed_cost,mktrf,market_hedge_weight,market_hedge_return,beta_neutral_gross_return,net_return,taq_total_cost,taq_cost_coverage,taq_traded_names,taq_net_return
2009-11-01,0.04875519127738622,375,195,180,0.5644859672835147,1.872494962463277,0.001872494962463277,0.028,-0.5644859672835147,-0.015805607083938415,0.0329495841934478,0.031077089230984525,0.004325481115562394,0.9789303079416531,617,0.02862410307788541
2009-12-01,-0.019972660486705558,393,205,188,0.029288579799950344,1.598805144906212,0.001598805144906212,-0.0335,-0.029288579799950344,0.0009811674232983365,-0.018991493063407222,-0.020590298208313436,0.0038031551081363427,0.9921752738654147,639,-0.022794648171543565
2010-01-01,0.003304604765244488,427,198,229,-0.4901379573788742,1.5143615212645125,0.0015143615212645125,0.0339,0.4901379573788742,0.016615676755143836,0.019920281520388324,0.01840591999912381,0.003525974246451165,0.972972972972973,629,0.016394307273937158
2010-02-01,0.052801348306717504,389,193,196,0.40687704137193004,1.8314069928935364,0.0018314069928935363,0.063,-0.40687704137193004,-0.025633253606431594,0.02716809470028591,0.025336687707392374,0.003667080855405215,0.9867060561299852,677,0.023501013844880694
2010-03-01,0.02110791808584354,450,227,223,0.5534593010784316,1.2574554995340324,0.0012574554995340324,0.0199,-0.5534593010784316,-0.011013840091460789,0.010094077994382751,0.00883662249484872,0.003051083018882462,0.9934640522875817,612,0.007042994975500289
2010-04-01,0.021361312639009995,402,201,201,-0.3364658458595386,1.896844216444239,0.001896844216444239,-0.079,0.3364658458595386,-0.02658080182290355,-0.005219489183893554,-0.007116333400337793,0.004550412041230355,0.989010989010989,728,-0.00976990122512391
2010-05-01,0.04214382030579466,440,207,233,-0.45272528430895254,1.578350547325975,0.001578350547325975,-0.0556,0.45272528430895254,-0.02517152580757776,0.0169722944982169,0.015393943950890925,0.004004782114601032,0.9804804804804805,666,0.012967512383615869
2010-06-01,-0.03426953347216888,420,194,226,-0.40397682018659836,1.4663214020012263,0.0014663214020012262,0.0692,0.40397682018659836,0.027955195956912607,-0.006314337515256271,-0.007780658917257498,0.003477974403957444,0.9457831325301205,664,-0.009792311919213715
2010-07-01,0.0031928638377610556,404,205,199,0.08176846663666877,1.7536914031483304,0.0017536914031483302,-0.0478,-0.08176846663666877,0.003908532705232767,0.007101396542993823,0.005347705139845492,0.004743559418877251,0.9906103286384976,639,0.002357837124116572
2010-08-01,0.0035095013327472394,407,206,201,-0.026732168003449706,1.2665299338913814,0.0012665299338913813,0.0955,0.026732168003449706,0.002552922044329447,0.006062423377076687,0.004795893443185305,0.0032090512546847027,0.9507640067911715,589,0.002853372122391984
2010-09-01,5.3941244744493176e-05,414,189,225,-0.5210065789149028,1.6357935582935585,0.0016357935582935585,0.0387,0.5210065789149028,0.020162954604006737,0.02021689584875123,0.018581102290457674,0.0036268782596066114,0.9881129271916791,673,0.01659001758914462
2010-10-01,0.015546406623023628,373,186,187,0.46315475606573026,1.9608933719788983,0.001960893371978898,0.0059,-0.46315475606573026,-0.0027326130607878084,0.012813793562235819,0.01085290019025692,0.004111473864559876,0.9886178861788618,615,0.008702319697675943
2010-11-01,0.02610035618381289,467,226,241,0.35980071940657776,1.062312068179488,0.001062312068179488,0.0682,-0.35980071940657776,-0.024538409063528603,0.001561947120284287,0.000499635052104799,0.0025817069311119445,0.9947916666666666,576,-0.0010197598108276575
2010-12-01,0.004881918149073756,417,213,204,-0.011367882202409904,1.7464863183287185,0.0017464863183287186,0.0198,0.011367882202409904,0.00022508406760771613,0.005107002216681472,0.003360515898352753,0.004154252027017769,1.0,768,0.0009527501896637027
2011-01-01,-0.004152792044717524,409,208,201,-0.0597641247480957,1.728400230889344,0.0017284002308893443,0.0348,0.0597641247480957,0.0020797915412337302,-0.0020730005034837935,-0.0038014007343731377,0.00435677858026229,0.9721407624633431,682,-0.006429779083746083
2011-02-01,0.01277966212722912,412,212,200,0.36966026927613654,1.8616571596487574,0.0018616571596487574,0.0045,-0.36966026927613654,-0.0016634712117426142,0.011116190915486506,0.009254533755837749,0.004240434578735663,0.9852507374631269,678,0.006875756336750843
2011-03-01,0.009020470468691961,413,214,199,-0.27953765683362336,1.7026778270231206,0.0017026778270231204,0.029,0.27953765683362336,0.008106592048175078,0.01712706251686704,0.015424384689843921,0.0036152575418777395,0.9811320754716981,689,0.013511804974989302
2011-04-01,0.034897952705132206,453,213,240,-0.47754567741249837,1.5370058785204341,0.001537005878520434,-0.0127,0.47754567741249837,-0.006064830103138729,0.02883312260199348,0.027296116723473044,0.0032746484800258114,0.9861687413554634,723,0.025558474121967666
2011-05-01,-0.016545503479721595,392,197,195,0.4911634604323122,1.995583226905066,0.001995583226905066,-0.0174,-0.4911634604323122,0.008546244211522232,-0.007999259268199364,-0.00999484249510443,0.004065358213580334,0.9801526717557252,655,-0.012064617481779697
2011-06-01,-0.006921787582875684,472,223,249,0.2357482688421948,1.5323539027065616,0.0015323539027065616,-0.0235,-0.2357482688421948,0.005540084317791578,-0.0013817032650841063,-0.002914057167790668,0.0034738893004416997,0.9915134370579916,707,-0.004855592565525806
2011-07-01,0.03611645469878146,421,208,213,-0.3118410727475134,1.76589241768898,0.0017658924176889802,-0.0596,0.3118410727475134,-0.0185857279357518,0.017530726763029664,0.015764834345340685,0.003927414585884143,0.9711934156378601,729,0.01360331217714552
2011-08-01,0.0554623480228993,442,214,228,-0.33765335769203,1.4759202446953217,0.0014759202446953219,-0.0758,0.33765335769203,-0.025594124513055875,0.029868223509843427,0.028392303265148106,0.0031806328260082003,0.9787556904400607,659,0.02668759068383523
2011-09-01,-0.03251732960152698,441,218,223,-0.27309387328686263,1.2679764633142385,0.0012679764633142386,0.1133,0.27309387328686263,0.030941535843401535,-0.0015757937581254433,-0.002843770221439682,0.0026514959769305163,0.9349112426035503,676,-0.004227289735055959
2011-10-01,-0.013544980872872862,401,207,194,0.34669237693457194,1.8480035679908344,0.0018480035679908345,-0.0027,-0.34669237693457194,0.0009360694177233443,-0.012608911455149517,-0.014456915023140351,0.004176392220457239,0.9970282317979198,673,-0.016785303675606756
2011-11-01,-0.004204902059313927,447,219,228,0.39133173415700506,1.128972834628195,0.0011289728346281951,0.0075,-0.39133173415700506,-0.002934988006177538,-0.007139890065491465,-0.00826886290011966,0.002688647835696235,0.9758064516129032,620,-0.0098285379011877
2011-12-01,0.0410239066026072,467,219,248,0.3306081416217442,1.2678031566012717,0.0012678031566012717,0.0505,-0.3306081416217442,-0.016695711151898083,0.024328195450709116,0.023060392294107845,0.002944373438457856,0.9869375907111756,689,0.02138382201225126
2012-01-01,0.001510262255511301,401,203,198,-0.14684461451161437,1.8712854000760843,0.0018712854000760841,0.0442,0.14684461451161437,0.006490531961413356,0.008000794216924657,0.006129508816848574,0.004232103192545555,0.9971181556195965,694,0.0037686910243791023
2012-02-01,0.010791086059432985,443,229,214,-0.32682424274430866,1.643705365657453,0.001643705365657453,0.0312,0.32682424274430866,0.01019691637362243,0.020988002433055417,0.019344297067397962,0.004260544671229773,0.9956395348837209,688,0.016727457761825645
2012-03-01,-0.013741978930845083,415,201,214,0.1611072202545299,1.774561225162747,0.001774561225162747,-0.0085,-0.1611072202545299,0.0013694113721635043,-0.01237256755868158,-0.014147128783844326,0.004371134244436806,0.9874651810584958,718,-0.016743701803118384
2012-04-01,0.04326398327390516,413,194,219,-0.44154049967120157,1.7817429200844348,0.0017817429200844349,-0.0617,0.44154049967120157,-0.027243048829713137,0.016020934444192024,0.014239191524107589,0.004037265680841525,0.9882525697503671,681,0.0119836687633505
2012-05-01,-0.003755559138717136,459,224,235,-0.3457474498980409,1.1226449104869805,0.0011226449104869804,0.0389,0.3457474498980409,0.01344957580103379,0.009694016662316653,0.008571371751829673,0.0026805154362980208,0.9644670050761421,591,0.007013501226018632
2012-06-01,0.024047159109643983,468,229,239,-0.4326043647747343,1.1281660291517237,0.0011281660291517237,0.0079,0.4326043647747343,0.0034175744817204015,0.027464733591364386,0.026336567562212664,0.0028539910209439768,0.9877300613496932,652,0.02461074257042041
2012-07-01,0.0007606796011555996,388,195,193,0.2720865032905209,1.9063202005789217,0.001906320200578922,0.0254,-0.2720865032905209,-0.006910997183579231,-0.006150317582423632,-0.008056637783002554,0.004410263748340452,0.9774964838255977,711,-0.010560581330764084
2012-08-01,-0.01827905545229375,426,217,209,-0.0598374770320676,1.5101566448362556,0.0015101566448362557,0.0273,0.0598374770320676,0.0016335631229754456,-0.016645492329318303,-0.01815564897415456,0.003714180944368738,0.9844961240310077,645,-0.02035967327368704
2012-09-01,-0.018003192605283058,417,202,215,-0.34930008596532797,1.7527651640762654,0.0017527651640762653,-0.0176,0.34930008596532797,-0.0061476815129897725,-0.024150874118272832,-0.025903639282349098,0.004218668407589505,0.9957507082152974,706,-0.028369542525862337
2012-10-01,0.009733442845321925,398,202,196,0.442823658826423,1.9043309447962333,0.0019043309447962333,0.0078,-0.442823658826423,-0.0034540245388460992,0.006279418306475826,0.004375087361679592,0.0038885978692724333,0.9772036474164134,658,0.0023908204372033925
2012-11-01,-0.0019942754897332915,415,214,201,-0.11962632035835527,1.805270194576368,0.001805270194576368,0.0118,0.11962632035835527,0.001411590580228592,-0.0005826849095046994,-0.0023879551040810673,0.0039783413263848365,0.9897959183673469,686,-0.004561026235889536
2012-12-01,0.0012182465035991633,417,213,204,0.4546300181729024,1.6704959791164464,0.0016704959791164463,0.0557,-0.4546300181729024,-0.025322892012230664,-0.0241046455086315,-0.025775141487747944,0.0035588724668054483,0.9869186046511628,688,-0.02766351797543695
2013-01-01,0.003044801301948439,401,201,200,-0.24798971104868833,1.9081631876295528,0.0019081631876295528,0.0128,0.24798971104868833,0.0031742683014232107,0.00621906960337165,0.004310906415742098,0.004275300695558605,0.99079754601227,652,0.0019437689078130455
2013-02-01,0.00892659896318486,436,223,213,0.09904499419296066,1.512463522740022,0.0015124635227400222,0.0404,-0.09904499419296066,-0.004001417765395611,0.00492518119778925,0.003412717675049228,0.003257495936662656,0.9694767441860465,688,0.0016676852611265942
2013-03-01,-0.017793412802336765,436,212,224,0.3302062032422176,1.7165244304801068,0.0017165244304801067,0.0156,-0.3302062032422176,-0.005151216770578594,-0.02294462957291536,-0.024661154003395466,0.003906258979504047,0.99581589958159,717,-0.026850888552419405
2013-04-01,-0.013153236713443636,433,213,220,0.05776821218344641,1.7851516666758191,0.001785151666675819,0.028,-0.05776821218344641,-0.0016175099411364995,-0.014770746654580136,-0.016555898321255955,0.004258562925959574,0.9849108367626886,729,-0.01902930958053971
2013-05-01,-0.012654539533051283,496,253,243,0.10591141212323843,1.1424565024496802,0.0011424565024496802,-0.012,-0.10591141212323843,0.0012709369454788613,-0.011383602587572421,-0.012526059090022102,0.002987352309463667,0.9906396255850234,641,-0.014370954897036088
2013-06-01,0.032915617933518604,474,237,237,0.36967079411203446,1.5937143956729447,0.0015937143956729447,0.0565,-0.36967079411203446,-0.020886399867329947,0.012029218066188656,0.010435503670515711,0.0033145202718995056,0.9884169884169884,777,0.00871469779428915
2013-07-01,-0.0024596311104592814,482,236,246,0.22765176021904873,1.6280221807739665,0.0016280221807739666,-0.0271,-0.22765176021904873,0.00616936270193622,0.003709731591476939,0.0020817094107029727,0.0035241481683100325,0.9974779319041615,793,0.00018558342316690648
2013-08-01,0.0031140883994589,494,261,233,0.13245719724089255,1.5658843745922013,0.0015658843745922013,0.0377,-0.13245719724089255,-0.004993636335981649,-0.0018795479365227487,-0.00344543231111495,0.0036691261446767293,0.9755154639175257,776,-0.005548674081199478
2013-09-01,-0.007342239262996979,482,262,220,0.2206118669096571,1.6213919522139966,0.0016213919522139967,0.0417,-0.2206118669096571,-0.009199514850132701,-0.016541754113129678,-0.018163146065343673,0.0035351587995912192,0.9897959183673469,784,-0.020076912912720898
2013-10-01,0.00864119777708163,469,236,233,-0.0006120511103135801,1.6126315197607917,0.0016126315197607915,0.0311,0.0006120511103135801,1.9034789530752338e-05,0.008660232566612382,0.007047601046851591,0.003609354295263144,0.9797724399494311,791,0.005050878271349238
2013-11-01,0.006219199289829167,453,219,234,0.024561252845915683,1.7723289755238314,0.0017723289755238313,0.0281,-0.024561252845915683,-0.0006901712049702307,0.005529028084858936,0.003756699109335105,0.003952287188936713,0.9922978177150192,779,0.0015767408959222228
2013-12-01,0.0011854264520624804,487,246,241,-0.13896632132493286,1.5127831701925363,0.0015127831701925362,-0.0332,0.13896632132493286,-0.004613681867987771,-0.0034282554159252906,-0.004941038586117827,0.003367001899423774,0.9870633893919794,773,-0.006795257315349064
2014-01-01,0.020318926229508243,481,233,248,0.10428341219370355,1.3118213801570253,0.0013118213801570253,0.0466,-0.10428341219370355,-0.004859607008226585,0.015459319221281659,0.014147497841124634,0.0032223005177286295,0.9811574697173621,743,0.012237018703553029
2014-02-01,0.00910819090839022,504,236,268,-0.040859899262639665,1.469949337012165,0.001469949337012165,0.0043,0.040859899262639665,0.00017569756682935057,0.009283888475219569,0.007813939138207405,0.003881980733767664,0.989501312335958,762,0.005401907741451905
2014-03-01,-0.030311338885507324,460,241,219,0.36450851530892897,1.7765157776357792,0.0017765157776357793,-0.0018,-0.36450851530892897,0.0006561153275560721,-0.029655223557951253,-0.03143173933558703,0.004118648590358679,0.9699624530663329,799,-0.03377387214830993
2014-04-01,0.0014945211315438803,519,243,276,0.10090633435600072,1.6567545460417081,0.001656754546041708,0.0205,-0.10090633435600072,-0.002068579854298015,-0.0005740587227541344,-0.0022308132687958422,0.0037545043671292078,0.9747155499367889,791,-0.004328563089883343
2014-05-01,-0.03263494993431751,456,220,236,-0.36494128313635954,1.8386929399322987,0.0018386929399322987,0.026,0.36494128313635954,0.009488473361545348,-0.023146476572772162,-0.02498516951270446,0.004248186574125928,0.9808673469387755,784,-0.02739466314689809
2014-06-01,0.02205811469266183,488,246,242,0.03893907150747896,1.4943047022851685,0.0014943047022851685,-0.0203,-0.03893907150747896,0.0007904631516018228,0.022848577844263654,0.021354273141978485,0.003434548800030396,0.9947368421052631,760,0.01941402904423326
2014-07-01,0.004403779934966757,469,238,231,0.18621882355204342,1.8593018392941998,0.0018593018392942,0.0424,-0.18621882355204342,-0.007895678118606642,-0.0034918981836398848,-0.005351200022934085,0.00401658557777807,0.9792682926829268,820,-0.0075084837614179546
2014-08-01,-0.037794627874020194,505,260,245,0.4469204991687975,1.4117043919160501,0.0014117043919160501,-0.0196,-0.4469204991687975,0.00875964178370843,-0.029034986090311764,-0.030446690482227815,0.0028607948715895872,0.9973753280839895,762,-0.03189578096190135
2014-09-01,0.0027467302175838496,538,265,273,0.4463974354225272,1.00657215605745,0.00100657215605745,0.0251,-0.4463974354225272,-0.011204575629105432,-0.008457845411521583,-0.009464417567579033,0.002049344106610709,0.9856527977044476,697,-0.01050718951813229
2014-10-01,-0.0037649497769359176,533,252,281,0.20953115932275757,1.228719685895148,0.0012287196858951478,0.0256,-0.20953115932275757,-0.005363997678662594,-0.009128947455598512,-0.01035766714149366,0.002441177244745629,0.9860759493670886,790,-0.011570124700344141
2014-11-01,-0.01210234474518471,477,234,243,-0.3968168055980653,1.6812667325184023,0.0016812667325184023,-0.0005,0.3968168055980653,-0.00019840840279903267,-0.012300753147983743,-0.013982019880502145,0.003182590421510449,0.9848866498740554,794,-0.015483343569494191
2014-12-01,-0.025667075324201656,456,223,233,0.3416288671501059,1.8274561348066531,0.0018274561348066531,-0.031,-0.3416288671501059,0.010590494881653282,-0.015076580442548374,-0.016904036577355026,0.003922800625588675,0.9890859481582538,733,-0.018999381068137047
2015-01-01,-0.0187236699171229,435,218,217,-0.5243957240152158,1.8412125475735395,0.0018412125475735393,0.0613,0.5243957240152158,0.03214545788213273,0.01342178796500983,0.011580575417436291,0.0028131128321142044,0.9567039106145251,716,0.010608675132895626
2015-02-01,0.005320836330660033,456,224,232,0.08900773097130793,1.7923805479819492,0.0017923805479819492,-0.0111,-0.08900773097130793,0.0009879858137815181,0.006308822144441551,0.004516441596459602,0.0029852355877480335,0.9906166219839142,746,0.0033235865566935176
